Company,Parent,Volume,Date
BAC,Origin,127347400,12/1/2008
BAC,Origin,136087200,12/2/2008
BAC,Origin,128501000,12/3/2008
BAC,Origin,107562100,12/4/2008
BAC,Origin,140156600,12/5/2008
BAC,Origin,164101500,12/8/2008
BAC,Origin,116333600,12/9/2008
BAC,Origin,88454000,12/10/2008
BAC,Origin,107442900,12/11/2008
BAC,Origin,119512500,12/12/2008
BAC,Origin,81959400,12/15/2008
BAC,Origin,183131000,12/16/2008
BAC,Origin,96214400,12/17/2008
BAC,Origin,102574800,12/18/2008
BAC,Origin,104069400,12/19/2008
BAC,Origin,72654800,12/22/2008
BAC,Origin,68454600,12/23/2008
BAC,Origin,38022300,12/24/2008
BAC,Origin,43646200,12/26/2008
BAC,Origin,62741300,12/29/2008
BAC,Origin,72897800,12/30/2008
BAC,Origin,113351000,12/31/2008
BAC,Origin,86580700,1/2/2009
BAC,Origin,93640500,1/5/2009
BAC,Origin,111015400,1/6/2009
BAC,Origin,112810000,1/7/2009
BAC,Origin,93943500,1/8/2009
BAC,Origin,74813700,1/9/2009
BAC,Origin,122567000,1/12/2009
BAC,Origin,242917900,1/13/2009
BAC,Origin,166801200,1/14/2009
BAC,Origin,552512600,1/15/2009
BAC,Origin,494599400,1/16/2009
BAC,Origin,413433500,1/20/2009
BAC,Origin,438488400,1/21/2009
BAC,Origin,362515000,1/22/2009
BAC,Origin,301305600,1/23/2009
BAC,Origin,267222800,1/26/2009
BAC,Origin,190621000,1/27/2009
BAC,Origin,357522100,1/28/2009
BAC,Origin,175314200,1/29/2009
BAC,Origin,220955000,1/30/2009
BAC,Origin,291276500,2/2/2009
BAC,Origin,355724700,2/3/2009
BAC,Origin,610037800,2/4/2009
BAC,Origin,757557100,2/5/2009
BAC,Origin,725522500,2/6/2009
BAC,Origin,461430100,2/9/2009
BAC,Origin,608904400,2/10/2009
BAC,Origin,396772000,2/11/2009
BAC,Origin,370215500,2/12/2009
BAC,Origin,239879500,2/13/2009
BAC,Origin,278175000,2/17/2009
BAC,Origin,327604800,2/18/2009
BAC,Origin,406830800,2/19/2009
BAC,Origin,840283700,2/20/2009
BAC,Origin,511845600,2/23/2009
BAC,Origin,510482600,2/24/2009
BAC,Origin,593460500,2/25/2009
BAC,Origin,449243000,2/26/2009
BAC,Origin,476468300,2/27/2009
BAC,Origin,437894200,3/2/2009
BAC,Origin,347261200,3/3/2009
BAC,Origin,262493200,3/4/2009
BAC,Origin,282814100,3/5/2009
BAC,Origin,281698600,3/6/2009
BAC,Origin,298867900,3/9/2009
BAC,Origin,419616900,3/10/2009
BAC,Origin,451780400,3/11/2009
BAC,Origin,544222900,3/12/2009
BAC,Origin,568457500,3/13/2009
BAC,Origin,537893100,3/16/2009
BAC,Origin,429150400,3/17/2009
BAC,Origin,664772200,3/18/2009
BAC,Origin,622301500,3/19/2009
BAC,Origin,572920000,3/20/2009
BAC,Origin,569334700,3/23/2009
BAC,Origin,524215100,3/24/2009
BAC,Origin,620457600,3/25/2009
BAC,Origin,479338200,3/26/2009
BAC,Origin,383537100,3/27/2009
BAC,Origin,486926900,3/30/2009
BAC,Origin,422256900,3/31/2009
BAC,Origin,421386100,4/1/2009
BAC,Origin,512639600,4/2/2009
BAC,Origin,348608900,4/3/2009
BAC,Origin,290223200,4/6/2009
BAC,Origin,264002200,4/7/2009
BAC,Origin,309546200,4/8/2009
BAC,Origin,1029694600,4/9/2009
BAC,Origin,687385400,4/13/2009
BAC,Origin,666610100,4/14/2009
BAC,Origin,556590300,4/15/2009
BAC,Origin,383207300,4/16/2009
BAC,Origin,487364200,4/17/2009
BAC,Origin,802467300,4/20/2009
BAC,Origin,867931700,4/21/2009
BAC,Origin,620909200,4/22/2009
BAC,Origin,561041900,4/23/2009
BAC,Origin,589862000,4/24/2009
BAC,Origin,332356100,4/27/2009
BAC,Origin,467568100,4/28/2009
BAC,Origin,457954600,4/29/2009
BAC,Origin,343739500,4/30/2009
BAC,Origin,299754800,5/1/2009
BAC,Origin,582512600,5/4/2009
BAC,Origin,550673100,5/5/2009
BAC,Origin,924590100,5/6/2009
BAC,Origin,946806700,5/7/2009
BAC,Origin,681310400,5/8/2009
BAC,Origin,411170100,5/11/2009
BAC,Origin,412128100,5/12/2009
BAC,Origin,391486200,5/13/2009
BAC,Origin,440641900,5/14/2009
BAC,Origin,324124400,5/15/2009
BAC,Origin,553623400,5/18/2009
BAC,Origin,506343300,5/19/2009
BAC,Origin,1197984500,5/20/2009
BAC,Origin,587487600,5/21/2009
BAC,Origin,502447400,5/22/2009
BAC,Origin,495077300,5/26/2009
BAC,Origin,539898200,5/27/2009
BAC,Origin,464520100,5/28/2009
BAC,Origin,370618000,5/29/2009
BAC,Origin,350813400,6/1/2009
BAC,Origin,311852000,6/2/2009
BAC,Origin,236543800,6/3/2009
BAC,Origin,316481900,6/4/2009
BAC,Origin,369767900,6/5/2009
BAC,Origin,246762300,6/8/2009
BAC,Origin,203171000,6/9/2009
BAC,Origin,328393900,6/10/2009
BAC,Origin,530063800,6/11/2009
BAC,Origin,448295800,6/12/2009
BAC,Origin,345381600,6/15/2009
BAC,Origin,370863900,6/16/2009
BAC,Origin,444130500,6/17/2009
BAC,Origin,341091800,6/18/2009
BAC,Origin,433963600,6/19/2009
BAC,Origin,433445300,6/22/2009
BAC,Origin,358378200,6/23/2009
BAC,Origin,334262900,6/24/2009
BAC,Origin,330425500,6/25/2009
BAC,Origin,341830600,6/26/2009
BAC,Origin,333302300,6/29/2009
BAC,Origin,306341500,6/30/2009
BAC,Origin,243363600,7/1/2009
BAC,Origin,215974600,7/2/2009
BAC,Origin,377832200,7/6/2009
BAC,Origin,275460100,7/7/2009
BAC,Origin,570440000,7/8/2009
BAC,Origin,273316500,7/9/2009
BAC,Origin,212285000,7/10/2009
BAC,Origin,392441900,7/13/2009
BAC,Origin,272335100,7/14/2009
BAC,Origin,371943700,7/15/2009
BAC,Origin,308208800,7/16/2009
BAC,Origin,457023600,7/17/2009
BAC,Origin,381163700,7/20/2009
BAC,Origin,258512200,7/21/2009
BAC,Origin,247974800,7/22/2009
BAC,Origin,285591600,7/23/2009
BAC,Origin,187107000,7/24/2009
BAC,Origin,240525400,7/27/2009
BAC,Origin,241532500,7/28/2009
BAC,Origin,258773100,7/29/2009
BAC,Origin,288316600,7/30/2009
BAC,Origin,375052000,7/31/2009
BAC,Origin,468196400,8/3/2009
BAC,Origin,364961500,8/4/2009
BAC,Origin,488503800,8/5/2009
BAC,Origin,462678600,8/6/2009
BAC,Origin,381728400,8/7/2009
BAC,Origin,240548200,8/10/2009
BAC,Origin,326233600,8/11/2009
BAC,Origin,313761100,8/12/2009
BAC,Origin,337776700,8/13/2009
BAC,Origin,302461500,8/14/2009
BAC,Origin,309793300,8/17/2009
BAC,Origin,202882900,8/18/2009
BAC,Origin,198785800,8/19/2009
BAC,Origin,183804300,8/20/2009
BAC,Origin,236597200,8/21/2009
BAC,Origin,316639800,8/24/2009
BAC,Origin,238816800,8/25/2009
BAC,Origin,203846000,8/26/2009
BAC,Origin,176384900,8/27/2009
BAC,Origin,188061000,8/28/2009
BAC,Origin,159710500,8/31/2009
BAC,Origin,334738300,9/1/2009
BAC,Origin,229078300,9/2/2009
BAC,Origin,176555400,9/3/2009
BAC,Origin,173567100,9/4/2009
BAC,Origin,163026500,9/8/2009
BAC,Origin,155753700,9/9/2009
BAC,Origin,175319800,9/10/2009
BAC,Origin,139774800,9/11/2009
BAC,Origin,162371700,9/14/2009
BAC,Origin,158450100,9/15/2009
BAC,Origin,193950600,9/16/2009
BAC,Origin,212907800,9/17/2009
BAC,Origin,160550400,9/18/2009
BAC,Origin,127963900,9/21/2009
BAC,Origin,158650700,9/22/2009
BAC,Origin,197847500,9/23/2009
BAC,Origin,221414100,9/24/2009
BAC,Origin,161603900,9/25/2009
BAC,Origin,129240300,9/28/2009
BAC,Origin,124964600,9/29/2009
BAC,Origin,186120500,9/30/2009
BAC,Origin,247824500,10/1/2009
BAC,Origin,226303000,10/2/2009
BAC,Origin,155256700,10/5/2009
BAC,Origin,195927500,10/6/2009
BAC,Origin,153192000,10/7/2009
BAC,Origin,137567400,10/8/2009
BAC,Origin,87503400,10/9/2009
BAC,Origin,139972400,10/12/2009
BAC,Origin,150388900,10/13/2009
BAC,Origin,229813800,10/14/2009
BAC,Origin,212270200,10/15/2009
BAC,Origin,336814500,10/16/2009
BAC,Origin,155876100,10/19/2009
BAC,Origin,169353700,10/20/2009
BAC,Origin,219344000,10/21/2009
BAC,Origin,235015400,10/22/2009
BAC,Origin,181905600,10/23/2009
BAC,Origin,376383000,10/26/2009
BAC,Origin,270531500,10/27/2009
BAC,Origin,213262400,10/28/2009
BAC,Origin,202946700,10/29/2009
BAC,Origin,307670900,10/30/2009
BAC,Origin,307863100,11/2/2009
BAC,Origin,188258700,11/3/2009
BAC,Origin,200076300,11/4/2009
BAC,Origin,156790200,11/5/2009
BAC,Origin,152297800,11/6/2009
BAC,Origin,170808600,11/9/2009
BAC,Origin,195721000,11/10/2009
BAC,Origin,184673700,11/11/2009
BAC,Origin,154405900,11/12/2009
BAC,Origin,125121900,11/13/2009
BAC,Origin,153962000,11/16/2009
BAC,Origin,110912100,11/17/2009
BAC,Origin,179789700,11/18/2009
BAC,Origin,158923100,11/19/2009
BAC,Origin,128329800,11/20/2009
BAC,Origin,138294900,11/23/2009
BAC,Origin,118077000,11/24/2009
BAC,Origin,97450200,11/25/2009
BAC,Origin,96712700,11/27/2009
BAC,Origin,129973500,11/30/2009
BAC,Origin,143216700,12/1/2009
BAC,Origin,130213100,12/2/2009
BAC,Origin,651715900,12/3/2009
BAC,Origin,1226791300,12/4/2009
BAC,Origin,291029100,12/7/2009
BAC,Origin,312296800,12/8/2009
BAC,Origin,199467800,12/9/2009
BAC,Origin,254946200,12/10/2009
BAC,Origin,194958400,12/11/2009
BAC,Origin,128586100,12/14/2009
BAC,Origin,190193100,12/15/2009
BAC,Origin,166373000,12/16/2009
BAC,Origin,268907300,12/17/2009
BAC,Origin,202871600,12/18/2009
BAC,Origin,153571100,12/21/2009
BAC,Origin,104061100,12/22/2009
BAC,Origin,102116100,12/23/2009
BAC,Origin,36611800,12/24/2009
BAC,Origin,102573300,12/28/2009
BAC,Origin,83089500,12/29/2009
BAC,Origin,86897900,12/30/2009
BAC,Origin,94322600,12/31/2009
BAC,Origin,180845200,1/4/2010
BAC,Origin,209521300,1/5/2010
BAC,Origin,205257900,1/6/2010
BAC,Origin,320868400,1/7/2010
BAC,Origin,220104700,1/8/2010
BAC,Origin,168991600,1/11/2010
BAC,Origin,223486800,1/12/2010
BAC,Origin,192609900,1/13/2010
BAC,Origin,142634200,1/14/2010
BAC,Origin,195117100,1/15/2010
BAC,Origin,181616500,1/19/2010
BAC,Origin,288741100,1/20/2010
BAC,Origin,551285500,1/21/2010
BAC,Origin,369620800,1/22/2010
BAC,Origin,262351600,1/25/2010
BAC,Origin,212380600,1/26/2010
BAC,Origin,258716200,1/27/2010
BAC,Origin,232729500,1/28/2010
BAC,Origin,175135300,1/29/2010
BAC,Origin,159503300,2/1/2010
BAC,Origin,171404800,2/2/2010
BAC,Origin,130861600,2/3/2010
BAC,Origin,252558700,2/4/2010
BAC,Origin,297683300,2/5/2010
BAC,Origin,208207300,2/8/2010
BAC,Origin,251522100,2/9/2010
BAC,Origin,175741800,2/10/2010
BAC,Origin,141086300,2/11/2010
BAC,Origin,162819300,2/12/2010
BAC,Origin,205493300,2/16/2010
BAC,Origin,261541900,2/17/2010
BAC,Origin,242140300,2/18/2010
BAC,Origin,216078200,2/19/2010
BAC,Origin,173773200,2/22/2010
BAC,Origin,210478400,2/23/2010
BAC,Origin,191571600,2/24/2010
BAC,Origin,287325100,2/25/2010
BAC,Origin,343669400,2/26/2010
BAC,Origin,170931100,3/1/2010
BAC,Origin,183048600,3/2/2010
BAC,Origin,154950200,3/3/2010
BAC,Origin,157746500,3/4/2010
BAC,Origin,172469000,3/5/2010
BAC,Origin,127705100,3/8/2010
BAC,Origin,167779500,3/9/2010
BAC,Origin,222932200,3/10/2010
BAC,Origin,145079600,3/11/2010
BAC,Origin,171456700,3/12/2010
BAC,Origin,120308200,3/15/2010
BAC,Origin,107411800,3/16/2010
BAC,Origin,134463900,3/17/2010
BAC,Origin,123986800,3/18/2010
BAC,Origin,178218800,3/19/2010
BAC,Origin,113667800,3/22/2010
BAC,Origin,131261400,3/23/2010
BAC,Origin,270410600,3/24/2010
BAC,Origin,315304700,3/25/2010
BAC,Origin,220970700,3/26/2010
BAC,Origin,152539700,3/29/2010
BAC,Origin,144373000,3/30/2010
BAC,Origin,114280900,3/31/2010
BAC,Origin,95607200,4/1/2010
BAC,Origin,107989300,4/5/2010
BAC,Origin,160316600,4/6/2010
BAC,Origin,233522300,4/7/2010
BAC,Origin,164305500,4/8/2010
BAC,Origin,135480600,4/9/2010
BAC,Origin,128319000,4/12/2010
BAC,Origin,113687800,4/13/2010
BAC,Origin,246624700,4/14/2010
BAC,Origin,240100000,4/15/2010
BAC,Origin,589061800,4/16/2010
BAC,Origin,358828000,4/19/2010
BAC,Origin,200544700,4/20/2010
BAC,Origin,201891300,4/21/2010
BAC,Origin,219472400,4/22/2010
BAC,Origin,145428400,4/23/2010
BAC,Origin,160873000,4/26/2010
BAC,Origin,259438600,4/27/2010
BAC,Origin,195287800,4/28/2010
BAC,Origin,177296300,4/29/2010
BAC,Origin,231536200,4/30/2010
BAC,Origin,150747100,5/3/2010
BAC,Origin,183242300,5/4/2010
BAC,Origin,195023300,5/5/2010
BAC,Origin,465091500,5/6/2010
BAC,Origin,388118300,5/7/2010
BAC,Origin,268476800,5/10/2010
BAC,Origin,188202400,5/11/2010
BAC,Origin,179359300,5/12/2010
BAC,Origin,135257500,5/13/2010
BAC,Origin,212906900,5/14/2010
BAC,Origin,181966800,5/17/2010
BAC,Origin,216050700,5/18/2010
BAC,Origin,260711100,5/19/2010
BAC,Origin,301263900,5/20/2010
BAC,Origin,266468500,5/21/2010
BAC,Origin,170656700,5/24/2010
BAC,Origin,263919800,5/25/2010
BAC,Origin,225933000,5/26/2010
BAC,Origin,163490700,5/27/2010
BAC,Origin,160778500,5/28/2010
BAC,Origin,126185400,6/1/2010
BAC,Origin,127114500,6/2/2010
BAC,Origin,124229100,6/3/2010
BAC,Origin,148415800,6/4/2010
BAC,Origin,158959100,6/7/2010
BAC,Origin,167648900,6/8/2010
BAC,Origin,150844900,6/9/2010
BAC,Origin,124056500,6/10/2010
BAC,Origin,115114300,6/11/2010
BAC,Origin,120504600,6/14/2010
BAC,Origin,129815000,6/15/2010
BAC,Origin,110926700,6/16/2010
BAC,Origin,127136400,6/17/2010
BAC,Origin,105721700,6/18/2010
BAC,Origin,109114600,6/21/2010
BAC,Origin,108235700,6/22/2010
BAC,Origin,132920800,6/23/2010
BAC,Origin,167776300,6/24/2010
BAC,Origin,175269500,6/25/2010
BAC,Origin,110641800,6/28/2010
BAC,Origin,201991800,6/29/2010
BAC,Origin,138978000,6/30/2010
BAC,Origin,256787300,7/1/2010
BAC,Origin,140988600,7/2/2010
BAC,Origin,120153500,7/6/2010
BAC,Origin,150021000,7/7/2010
BAC,Origin,132297400,7/8/2010
BAC,Origin,86584400,7/9/2010
BAC,Origin,92146300,7/12/2010
BAC,Origin,130720700,7/13/2010
BAC,Origin,115645600,7/14/2010
BAC,Origin,177237600,7/15/2010
BAC,Origin,438430600,7/16/2010
BAC,Origin,314752200,7/19/2010
BAC,Origin,180152700,7/20/2010
BAC,Origin,203245200,7/21/2010
BAC,Origin,185760900,7/22/2010
BAC,Origin,133979700,7/23/2010
BAC,Origin,159255000,7/26/2010
BAC,Origin,176895900,7/27/2010
BAC,Origin,110133600,7/28/2010
BAC,Origin,124734700,7/29/2010
BAC,Origin,130077700,7/30/2010
BAC,Origin,130216100,8/2/2010
BAC,Origin,96776700,8/3/2010
BAC,Origin,131865800,8/4/2010
BAC,Origin,110927900,8/5/2010
BAC,Origin,135088300,8/6/2010
BAC,Origin,121443000,8/9/2010
BAC,Origin,131286100,8/10/2010
BAC,Origin,182937400,8/11/2010
BAC,Origin,146852800,8/12/2010
BAC,Origin,107923800,8/13/2010
BAC,Origin,99799300,8/16/2010
BAC,Origin,132047600,8/17/2010
BAC,Origin,137585300,8/18/2010
BAC,Origin,153344800,8/19/2010
BAC,Origin,164506800,8/20/2010
BAC,Origin,114682800,8/23/2010
BAC,Origin,156884400,8/24/2010
BAC,Origin,159923400,8/25/2010
BAC,Origin,137778600,8/26/2010
BAC,Origin,158558400,8/27/2010
BAC,Origin,126732000,8/30/2010
BAC,Origin,172987600,8/31/2010
BAC,Origin,204575600,9/1/2010
BAC,Origin,154881900,9/2/2010
BAC,Origin,141624900,9/3/2010
BAC,Origin,127499100,9/7/2010
BAC,Origin,102657200,9/8/2010
BAC,Origin,168549000,9/9/2010
BAC,Origin,85884600,9/10/2010
BAC,Origin,164136200,9/13/2010
BAC,Origin,140042500,9/14/2010
BAC,Origin,134665300,9/15/2010
BAC,Origin,120788100,9/16/2010
BAC,Origin,132686500,9/17/2010
BAC,Origin,130367700,9/20/2010
BAC,Origin,168349300,9/21/2010
BAC,Origin,141117900,9/22/2010
BAC,Origin,153255800,9/23/2010
BAC,Origin,142535200,9/24/2010
BAC,Origin,123657600,9/27/2010
BAC,Origin,124743600,9/28/2010
BAC,Origin,156717200,9/29/2010
BAC,Origin,148937800,9/30/2010
BAC,Origin,168814600,10/1/2010
BAC,Origin,133664600,10/4/2010
BAC,Origin,191282100,10/5/2010
BAC,Origin,150771000,10/6/2010
BAC,Origin,112300500,10/7/2010
BAC,Origin,173162700,10/8/2010
BAC,Origin,101283500,10/11/2010
BAC,Origin,136898300,10/12/2010
BAC,Origin,175054300,10/13/2010
BAC,Origin,511175200,10/14/2010
BAC,Origin,600410400,10/15/2010
BAC,Origin,416485100,10/18/2010
BAC,Origin,574229600,10/19/2010
BAC,Origin,655116600,10/20/2010
BAC,Origin,318784400,10/21/2010
BAC,Origin,173466800,10/22/2010
BAC,Origin,327390900,10/25/2010
BAC,Origin,232839500,10/26/2010
BAC,Origin,275344800,10/27/2010
BAC,Origin,180293000,10/28/2010
BAC,Origin,126825100,10/29/2010
BAC,Origin,152004500,11/1/2010
BAC,Origin,176470800,11/2/2010
BAC,Origin,176344100,11/3/2010
BAC,Origin,310826500,11/4/2010
BAC,Origin,405644600,11/5/2010
BAC,Origin,247865900,11/8/2010
BAC,Origin,225038100,11/9/2010
BAC,Origin,191612200,11/10/2010
BAC,Origin,130702300,11/11/2010
BAC,Origin,170642600,11/12/2010
BAC,Origin,112735900,11/15/2010
BAC,Origin,219262600,11/16/2010
BAC,Origin,170058200,11/17/2010
BAC,Origin,138773700,11/18/2010
BAC,Origin,104569300,11/19/2010
BAC,Origin,223150100,11/22/2010
BAC,Origin,199123000,11/23/2010
BAC,Origin,109514300,11/24/2010
BAC,Origin,54441000,11/26/2010
BAC,Origin,144663800,11/29/2010
BAC,Origin,267119300,11/30/2010
BAC,Origin,289105800,12/1/2010
BAC,Origin,284454000,12/2/2010
BAC,Origin,164553900,12/3/2010
BAC,Origin,132238800,12/6/2010
BAC,Origin,215071600,12/7/2010
BAC,Origin,235158100,12/8/2010
BAC,Origin,328639000,12/9/2010
BAC,Origin,224667700,12/10/2010
BAC,Origin,189201500,12/13/2010
BAC,Origin,161365800,12/14/2010
BAC,Origin,160612500,12/15/2010
BAC,Origin,309278400,12/16/2010
BAC,Origin,154544200,12/17/2010
BAC,Origin,113899800,12/20/2010
BAC,Origin,163167100,12/21/2010
BAC,Origin,240618000,12/22/2010
BAC,Origin,183718500,12/23/2010
BAC,Origin,116011000,12/27/2010
BAC,Origin,119303600,12/28/2010
BAC,Origin,74986200,12/29/2010
BAC,Origin,88176300,12/30/2010
BAC,Origin,63036100,12/31/2010
BAC,Origin,354322300,1/3/2011
BAC,Origin,218978200,1/4/2011
BAC,Origin,246151200,1/5/2011
BAC,Origin,241658500,1/6/2011
BAC,Origin,392328700,1/7/2011
BAC,Origin,185382600,1/10/2011
BAC,Origin,212239400,1/11/2011
BAC,Origin,204060800,1/12/2011
BAC,Origin,158944400,1/13/2011
BAC,Origin,282493800,1/14/2011
BAC,Origin,198400500,1/18/2011
BAC,Origin,247013200,1/19/2011
BAC,Origin,245219600,1/20/2011
BAC,Origin,291812600,1/21/2011
BAC,Origin,225424700,1/24/2011
BAC,Origin,303642100,1/25/2011
BAC,Origin,145810300,1/26/2011
BAC,Origin,153086100,1/27/2011
BAC,Origin,226452500,1/28/2011
BAC,Origin,118000800,1/31/2011
BAC,Origin,211978400,2/1/2011
BAC,Origin,140312700,2/2/2011
BAC,Origin,145885300,2/3/2011
BAC,Origin,141015200,2/4/2011
BAC,Origin,149423500,2/7/2011
BAC,Origin,158426200,2/8/2011
BAC,Origin,150179100,2/9/2011
BAC,Origin,132240800,2/10/2011
BAC,Origin,156195600,2/11/2011
BAC,Origin,112571100,2/14/2011
BAC,Origin,109532300,2/15/2011
BAC,Origin,132821900,2/16/2011
BAC,Origin,103495400,2/17/2011
BAC,Origin,98369000,2/18/2011
BAC,Origin,187522800,2/22/2011
BAC,Origin,196355700,2/23/2011
BAC,Origin,201697200,2/24/2011
BAC,Origin,126869100,2/25/2011
BAC,Origin,137039100,2/28/2011
BAC,Origin,161263900,3/1/2011
BAC,Origin,115609400,3/2/2011
BAC,Origin,139513500,3/3/2011
BAC,Origin,146184700,3/4/2011
BAC,Origin,139010300,3/7/2011
BAC,Origin,250033200,3/8/2011
BAC,Origin,148290400,3/9/2011
BAC,Origin,155462700,3/10/2011
BAC,Origin,111555000,3/11/2011
BAC,Origin,112139700,3/14/2011
BAC,Origin,167837200,3/15/2011
BAC,Origin,178630900,3/16/2011
BAC,Origin,131745300,3/17/2011
BAC,Origin,199209100,3/18/2011
BAC,Origin,114391500,3/21/2011
BAC,Origin,86286500,3/22/2011
BAC,Origin,230626600,3/23/2011
BAC,Origin,170761100,3/24/2011
BAC,Origin,115322600,3/25/2011
BAC,Origin,78640400,3/28/2011
BAC,Origin,117737500,3/29/2011
BAC,Origin,121082200,3/30/2011
BAC,Origin,86180900,3/31/2011
BAC,Origin,95017100,4/1/2011
BAC,Origin,71113900,4/4/2011
BAC,Origin,64968800,4/5/2011
BAC,Origin,136151600,4/6/2011
BAC,Origin,119206000,4/7/2011
BAC,Origin,87592400,4/8/2011
BAC,Origin,63348300,4/11/2011
BAC,Origin,100372600,4/12/2011
BAC,Origin,124630800,4/13/2011
BAC,Origin,115624900,4/14/2011
BAC,Origin,266336200,4/15/2011
BAC,Origin,262012500,4/18/2011
BAC,Origin,182612900,4/19/2011
BAC,Origin,179989100,4/20/2011
BAC,Origin,100820900,4/21/2011
BAC,Origin,112414300,4/25/2011
BAC,Origin,146800000,4/26/2011
BAC,Origin,118705100,4/27/2011
BAC,Origin,92414200,4/28/2011
BAC,Origin,87169300,4/29/2011
BAC,Origin,89940100,5/2/2011
BAC,Origin,145530300,5/3/2011
BAC,Origin,99234300,5/4/2011
BAC,Origin,130921200,5/5/2011
BAC,Origin,111324100,5/6/2011
BAC,Origin,110668200,5/9/2011
BAC,Origin,91577700,5/10/2011
BAC,Origin,150517800,5/11/2011
BAC,Origin,111941900,5/12/2011
BAC,Origin,159056700,5/13/2011
BAC,Origin,123646400,5/16/2011
BAC,Origin,145394700,5/17/2011
BAC,Origin,152963400,5/18/2011
BAC,Origin,121082700,5/19/2011
BAC,Origin,115821500,5/20/2011
BAC,Origin,122134100,5/23/2011
BAC,Origin,129513400,5/24/2011
BAC,Origin,103583400,5/25/2011
BAC,Origin,124072200,5/26/2011
BAC,Origin,107370400,5/27/2011
BAC,Origin,106228200,5/31/2011
BAC,Origin,176331800,6/1/2011
BAC,Origin,198074000,6/2/2011
BAC,Origin,115786700,6/3/2011
BAC,Origin,213289400,6/6/2011
BAC,Origin,160224800,6/7/2011
BAC,Origin,159384200,6/8/2011
BAC,Origin,129533300,6/9/2011
BAC,Origin,210796300,6/10/2011
BAC,Origin,186095900,6/13/2011
BAC,Origin,173051000,6/14/2011
BAC,Origin,213408200,6/15/2011
BAC,Origin,200127400,6/16/2011
BAC,Origin,116367000,6/17/2011
BAC,Origin,88402500,6/20/2011
BAC,Origin,109392600,6/21/2011
BAC,Origin,102448600,6/22/2011
BAC,Origin,180604400,6/23/2011
BAC,Origin,122210200,6/24/2011
BAC,Origin,202814500,6/27/2011
BAC,Origin,113027000,6/28/2011
BAC,Origin,301628700,6/29/2011
BAC,Origin,255993900,6/30/2011
BAC,Origin,137487700,7/1/2011
BAC,Origin,110261100,7/5/2011
BAC,Origin,145455700,7/6/2011
BAC,Origin,113940400,7/7/2011
BAC,Origin,129514100,7/8/2011
BAC,Origin,145323900,7/11/2011
BAC,Origin,145156100,7/12/2011
BAC,Origin,164765500,7/13/2011
BAC,Origin,148536100,7/14/2011
BAC,Origin,183416000,7/15/2011
BAC,Origin,226934200,7/18/2011
BAC,Origin,322430300,7/19/2011
BAC,Origin,249783800,7/20/2011
BAC,Origin,238464700,7/21/2011
BAC,Origin,138441500,7/22/2011
BAC,Origin,130582700,7/25/2011
BAC,Origin,121168700,7/26/2011
BAC,Origin,151491700,7/27/2011
BAC,Origin,113623300,7/28/2011
BAC,Origin,187926700,7/29/2011
BAC,Origin,159616700,8/1/2011
BAC,Origin,173972600,8/2/2011
BAC,Origin,175691200,8/3/2011
BAC,Origin,305309300,8/4/2011
BAC,Origin,546781600,8/5/2011
BAC,Origin,682052900,8/8/2011
BAC,Origin,496094500,8/9/2011
BAC,Origin,493986500,8/10/2011
BAC,Origin,344079000,8/11/2011
BAC,Origin,298997800,8/12/2011
BAC,Origin,268370400,8/15/2011
BAC,Origin,275997300,8/16/2011
BAC,Origin,159346200,8/17/2011
BAC,Origin,335205500,8/18/2011
BAC,Origin,289217900,8/19/2011
BAC,Origin,398777800,8/22/2011
BAC,Origin,563788800,8/23/2011
BAC,Origin,602753000,8/24/2011
BAC,Origin,859643400,8/25/2011
BAC,Origin,424194600,8/26/2011
BAC,Origin,363420500,8/29/2011
BAC,Origin,297220400,8/30/2011
BAC,Origin,282263500,8/31/2011
BAC,Origin,243549600,9/1/2011
BAC,Origin,305988600,9/2/2011
BAC,Origin,283101800,9/6/2011
BAC,Origin,257251800,9/7/2011
BAC,Origin,204593600,9/8/2011
BAC,Origin,255828800,9/9/2011
BAC,Origin,286856000,9/12/2011
BAC,Origin,220657500,9/13/2011
BAC,Origin,212940200,9/14/2011
BAC,Origin,230299700,9/15/2011
BAC,Origin,240523700,9/16/2011
BAC,Origin,199254700,9/19/2011
BAC,Origin,142828700,9/20/2011
BAC,Origin,381953600,9/21/2011
BAC,Origin,384622500,9/22/2011
BAC,Origin,503374000,9/23/2011
BAC,Origin,228406400,9/26/2011
BAC,Origin,231598900,9/27/2011
BAC,Origin,222449300,9/28/2011
BAC,Origin,224013100,9/29/2011
BAC,Origin,175213100,9/30/2011
BAC,Origin,369335100,10/3/2011
BAC,Origin,448300000,10/4/2011
BAC,Origin,291785700,10/5/2011
BAC,Origin,336087400,10/6/2011
BAC,Origin,285598300,10/7/2011
BAC,Origin,225326600,10/10/2011
BAC,Origin,204431100,10/11/2011
BAC,Origin,284617700,10/12/2011
BAC,Origin,230115400,10/13/2011
BAC,Origin,203564500,10/14/2011
BAC,Origin,175512200,10/17/2011
BAC,Origin,496883800,10/18/2011
BAC,Origin,318554300,10/19/2011
BAC,Origin,254971700,10/20/2011
BAC,Origin,252586400,10/21/2011
BAC,Origin,217032400,10/24/2011
BAC,Origin,200837500,10/25/2011
BAC,Origin,208197400,10/26/2011
BAC,Origin,408959900,10/27/2011
BAC,Origin,273167300,10/28/2011
